stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
6219,6219,Olkikaupungintie,,60.3800846277122,22.37968561675471,FÖLI,,0,,Europe/Helsinki
198,198,Markulantie,,60.47157535066498,22.28226530825494,FÖLI,,0,,Europe/Helsinki
1777,1777,Maarianportti,,60.53720190240598,22.31063611849854,FÖLI,,0,,Europe/Helsinki
583,583,Sairashuoneenkatu,,60.44973992063756,22.24372418101118,FÖLI,,0,,Europe/Helsinki
5090,5090,Iso-Ketola,,60.53642305524674,22.43213225296783,FÖLI,,0,,Europe/Helsinki
3144,3144,Kuralantie,,60.39207427966048,21.9062077264367,FÖLI,,0,,Europe/Helsinki
6016,6016,Pohjola,,60.40645483092098,22.34727804935153,FÖLI,,0,,Europe/Helsinki
305,305,Marjamäentie,,60.40492552114804,22.21083930153527,FÖLI,,0,,Europe/Helsinki
3011,3011,Naantalin kylpylä,,60.473407570597,22.03507581111537,FÖLI,,0,,Europe/Helsinki
6341,6341,Pontelanmäki,,60.42257799505304,22.52601574386085,FÖLI,,0,,Europe/Helsinki
1750,1750,Rälssinkatu,,60.39941713413226,22.25755411169099,FÖLI,,0,,Europe/Helsinki
451,451,Inspehtoorinkatu,,60.46213823113804,22.28818938665318,FÖLI,,0,,Europe/Helsinki
711,711,Fiskarsinkatu,,60.43536006304542,22.32987673198211,FÖLI,,0,,Europe/Helsinki
428,428,Puomikuja,,60.42439642512874,22.20174970182708,FÖLI,,0,,Europe/Helsinki
1141,1141,Jokelantie,,60.6392412875753,22.41962881894958,FÖLI,,0,,Europe/Helsinki
2063,2063,Petäsmäki,,60.50318700639014,22.1279653990342,FÖLI,,0,,Europe/Helsinki
6058,6058,Kesämäen kenttä,,60.4146674422438,22.39698620372002,FÖLI,,0,,Europe/Helsinki
4047,4047,Ristimäki,,60.57174255132922,22.24560894385903,FÖLI,,0,,Europe/Helsinki
3298,3298,Saharannantie,,60.35504327704032,21.9123989850973,FÖLI,,0,,Europe/Helsinki
6611,6611,Marjavuori,,60.45344868403238,22.65491735745277,V-S ELY,,0,,Europe/Helsinki
1124,1124,Kreivilän koulu,,60.58356259849206,22.35525594469641,FÖLI,,0,,Europe/Helsinki
1078,1078,Moisio,,60.53345199390044,22.30524949005223,FÖLI,,0,,Europe/Helsinki
131,131,Tuomiokirkkotori,,60.45127506150694,22.27620676863126,FÖLI,,0,,Europe/Helsinki
242,242,Aitonkuja,,60.5032957746326,22.33102270173273,FÖLI,,0,,Europe/Helsinki
773,773,Pernon kartano,,60.45525139942748,22.15182217834426,FÖLI,,0,,Europe/Helsinki
1558,1558,Nättinummi,,60.48544722456108,22.24635651996553,FÖLI,,0,,Europe/Helsinki
3149,3149,Velusmaantie,,60.37928080264114,21.94348796830857,FÖLI,,0,,Europe/Helsinki
6215,6215,Puistotie,,60.3885915097549,22.39113853874658,FÖLI,,0,,Europe/Helsinki
6037,6037,Hovirinta,,60.40456900256894,22.36457663420001,FÖLI,,0,,Europe/Helsinki
5164,5164,Yliskulma,,60.54126295999206,22.5815798238796,FÖLI,,0,,Europe/Helsinki
5067,5067,Kanahaka,,60.50266699005272,22.37664894042363,FÖLI,,0,,Europe/Helsinki
1082,1082,Karhulantie,,60.52461291480474,22.2934888634588,FÖLI,,0,,Europe/Helsinki
5175,5175,Hihna,,60.54708483940748,22.66860515534593,FÖLI,,0,,Europe/Helsinki
1121,1121,Krouvinkuja,,60.57367218494108,22.34825634054615,FÖLI,,0,,Europe/Helsinki
1232,1232,Urusvuori,,60.50217070511674,22.29726055472774,FÖLI,,0,,Europe/Helsinki
1135,1135,Yli-Rokki,,60.61117262890528,22.41483689243886,FÖLI,,0,,Europe/Helsinki
1683,1683,Poropuiston kenttä,,60.43078126469912,22.33108063465991,FÖLI,,0,,Europe/Helsinki
2132,2132,Tikanmaankatu,,60.49174809989772,22.11320941629577,FÖLI,,0,,Europe/Helsinki
892,892,Ruohonpääntie,,60.46000861942662,22.23169562651573,FÖLI,,0,,Europe/Helsinki
5227,5227,Ketola,,60.47489121890912,22.46349348678237,FÖLI,,0,,Europe/Helsinki
4007,4007,Viherkoski,,60.51768561591106,22.22414992966996,FÖLI,,0,,Europe/Helsinki
5365,5365,Vuohenkulma,,60.57470898893718,22.54425356811313,FÖLI,,0,,Europe/Helsinki
6326,6326,Telkänkuja,,60.41842757011302,22.51915161156884,FÖLI,,0,,Europe/Helsinki
